exp_id,page_id,fix_seq_id,row_idx,article_id,user,sentence_id,word,need_prediction,word_understand,sentence_understand,mind_wandering,reading_times,number_of_fixations,fixation_duration,fixation_duration_diff,number_of_fixations_diff,reading_times_diff,fixation_duration_mean,number_of_fixations_mean,reading_times_mean,fixation_duration_var,number_of_fixations_var,reading_times_var,fixation_duration_div_syllable,fixation_duration_div_length,backward_times_of_sentence,forward_times_of_sentence,horizontal_saccade_proportion,saccade_duration,saccade_times_of_sentence,saccade_velocity,total_dwell_time_of_sentence,backward_times_of_sentence_div_log,forward_times_of_sentence_div_log,horizontal_saccade_proportion_div_log,saccade_duration_div_log,saccade_times_of_sentence_div_log,saccade_velocity_div_log,total_dwell_time_of_sentence_div_log,backward_times_of_sentence_div_syllable,forward_times_of_sentence_div_syllable,horizontal_saccade_proportion_div_syllable,saccade_duration_div_syllable,saccade_times_of_sentence_div_syllable,saccade_velocity_div_syllable,total_dwell_time_of_sentence_div_syllable
585,1226,0,0,12,ys,4,FARC,0,1,1,0,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,4,has,0,1,1,0,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,4,said,1,1,1,0,1,2,463,463,2,1,373.853,1.018,0.725,228698.872,1.351,0.529,463.0,115.75,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,4,it,0,1,1,0,0,0,0,-463,-2,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,4,is,1,1,1,0,1,1,243,243,1,1,373.853,1.018,0.725,228698.872,1.351,0.529,243.0,121.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,4,prepared,1,1,1,0,1,1,200,-43,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,100.0,25.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,4,to,0,1,1,0,0,0,0,-200,-1,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,4,stop,1,1,1,0,1,1,631,631,1,1,373.853,1.018,0.725,228698.872,1.351,0.529,631.0,157.75,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,4,its,0,1,1,0,0,0,0,-631,-1,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,4,attacks,1,1,1,0,1,1,232,232,1,1,373.853,1.018,0.725,228698.872,1.351,0.529,116.0,33.143,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,4,against,1,1,1,0,1,2,570,338,1,0,373.853,1.018,0.725,228698.872,1.351,0.529,570.0,81.429,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,4,government,0,1,1,0,0,0,0,-570,-2,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,4,forces,0,1,1,0,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,4,to,0,1,1,0,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,4,help,1,1,1,0,1,1,328,328,1,1,373.853,1.018,0.725,228698.872,1.351,0.529,328.0,82.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,4,ceasefire,0,1,1,0,0,0,0,-328,-1,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,4,talks,0,1,1,0,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,The,0,1,1,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,Colombian,1,1,1,1,1,1,206,206,1,1,373.853,1.018,0.725,228698.872,1.351,0.529,103.0,22.889,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,president,0,1,1,1,0,0,0,-206,-1,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,Gustavo,0,1,1,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,Petro,1,1,1,1,1,2,630,630,2,1,373.853,1.018,0.725,228698.872,1.351,0.529,630.0,126.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,a,0,1,1,1,0,0,0,-630,-2,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,former,0,1,1,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,guerrilla,1,0,1,1,1,1,1100,1100,1,1,373.853,1.018,0.725,228698.872,1.351,0.529,366.667,122.222,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,fighter,0,1,1,1,0,0,0,-1100,-1,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,took,0,1,1,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,office,0,1,1,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,last,1,1,1,1,1,1,477,477,1,1,373.853,1.018,0.725,228698.872,1.351,0.529,477.0,119.25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,month,1,1,1,1,2,6,2812,2335,5,1,373.853,1.018,0.725,228698.872,1.351,0.529,2812.0,562.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,promising,1,1,1,1,1,2,795,-2017,-4,-1,373.853,1.018,0.725,228698.872,1.351,0.529,397.5,88.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,to,0,1,1,1,0,0,0,-795,-2,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,fully,0,1,1,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,implement,1,1,1,1,1,1,633,633,1,1,373.853,1.018,0.725,228698.872,1.351,0.529,211.0,70.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,the,1,1,1,1,1,2,670,37,1,0,373.853,1.018,0.725,228698.872,1.351,0.529,670.0,223.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,2016,1,1,1,1,1,1,218,-452,-1,0,373.853,1.018,0.725,228698.872,1.351,0.529,218.0,54.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,deal,1,1,1,1,1,1,216,-2,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,216.0,54.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,and,1,1,1,1,1,1,1001,785,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,1001.0,333.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,reach,1,1,1,1,1,1,208,-793,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,208.0,41.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,a,0,1,1,1,0,0,0,-208,-1,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,settlement,1,1,1,1,1,3,1074,1074,3,1,373.853,1.018,0.725,228698.872,1.351,0.529,358.0,107.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,with,0,1,1,1,0,0,0,-1074,-3,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,all,1,1,1,1,1,1,243,243,1,1,373.853,1.018,0.725,228698.872,1.351,0.529,243.0,81.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,armed,1,1,1,1,1,1,303,60,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,303.0,60.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,5,groups,1,1,1,1,2,2,539,236,1,1,373.853,1.018,0.725,228698.872,1.351,0.529,539.0,89.833,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,The,1,1,0,1,1,1,222,-317,-1,-1,373.853,1.018,0.725,228698.872,1.351,0.529,222.0,74.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,world's,0,1,0,1,0,0,0,-222,-1,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,longest,1,1,0,1,2,2,414,414,2,2,373.853,1.018,0.725,228698.872,1.351,0.529,207.0,59.143,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,ruling,1,1,0,1,1,1,236,-178,-1,-1,373.853,1.018,0.725,228698.872,1.351,0.529,118.0,39.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,head,0,1,0,1,0,0,0,-236,-1,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,of,0,1,0,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,state,1,1,0,1,1,3,750,750,3,1,373.853,1.018,0.725,228698.872,1.351,0.529,750.0,150.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,Present,1,1,0,1,1,1,425,-325,-2,0,373.853,1.018,0.725,228698.872,1.351,0.529,425.0,60.714,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,Teodoro,1,1,0,1,1,1,211,-214,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,211.0,30.143,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,Obiang,1,1,0,1,1,1,205,-6,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,205.0,34.167,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,of,0,1,0,1,0,0,0,-205,-1,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,Equatorial,1,1,0,1,1,1,204,204,1,1,373.853,1.018,0.725,228698.872,1.351,0.529,51.0,20.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,Guinea,1,1,0,1,1,3,1351,1147,2,0,373.853,1.018,0.725,228698.872,1.351,0.529,1351.0,225.167,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,will,0,1,0,1,0,0,0,-1351,-3,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,run,0,1,0,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,for,0,1,0,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,office,1,1,0,1,1,3,1483,1483,3,1,373.853,1.018,0.725,228698.872,1.351,0.529,741.5,247.167,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,again,1,1,0,1,1,3,1727,244,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,1727.0,345.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,in,1,1,0,1,2,2,689,-1038,-1,1,373.853,1.018,0.725,228698.872,1.351,0.529,689.0,344.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,elections,1,1,0,1,3,7,2782,2093,5,1,373.853,1.018,0.725,228698.872,1.351,0.529,1391.0,309.111,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,due,1,1,0,1,1,1,399,-2383,-6,-2,373.853,1.018,0.725,228698.872,1.351,0.529,399.0,133.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,to,1,1,0,1,1,1,299,-100,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,299.0,149.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,be,1,1,0,1,1,1,286,-13,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,286.0,143.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,held,0,1,0,1,0,0,0,-286,-1,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,in,0,1,0,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,6,November,1,1,0,1,1,1,282,282,1,1,373.853,1.018,0.725,228698.872,1.351,0.529,94.0,35.25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,His,0,1,1,1,0,0,0,-282,-1,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,son,1,1,1,1,1,1,299,299,1,1,373.853,1.018,0.725,228698.872,1.351,0.529,299.0,99.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,vice,1,1,1,1,1,1,349,50,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,349.0,87.25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,president,0,1,1,1,0,0,0,-349,-1,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,Teodoro,0,1,1,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,Nguema,0,1,1,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,Obiang,0,1,1,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,Mangue,0,1,1,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,said,0,1,1,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,that,0,1,1,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,his,0,1,1,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,father,0,1,1,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,had,1,1,1,1,1,1,234,234,1,1,373.853,1.018,0.725,228698.872,1.351,0.529,234.0,78.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,been,0,1,1,1,0,0,0,-234,-1,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,nominated,1,0,1,1,1,1,477,477,1,1,373.853,1.018,0.725,228698.872,1.351,0.529,119.25,53.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,due,0,1,1,1,0,0,0,-477,-1,-1,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,to,0,1,1,1,0,0,0,0,0,0,373.853,1.018,0.725,228698.872,1.351,0.529,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,his,1,1,1,1,1,1,200,200,1,1,373.853,1.018,0.725,228698.872,1.351,0.529,200.0,66.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,charisma,1,0,1,1,2,5,2024,1824,4,1,373.853,1.018,0.725,228698.872,1.351,0.529,1012.0,253.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,leadership,1,1,1,1,3,3,670,-1354,-2,1,373.853,1.018,0.725,228698.872,1.351,0.529,223.333,67.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,and,1,1,1,1,1,1,220,-450,-2,-2,373.853,1.018,0.725,228698.872,1.351,0.529,220.0,73.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,political,1,1,1,1,2,4,1709,1489,3,1,373.853,1.018,0.725,228698.872,1.351,0.529,427.25,189.889,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1226,0,0,12,ys,7,experience,1,1,1,1,1,2,517,-1192,-2,-1,373.853,1.018,0.725,228698.872,1.351,0.529,129.25,51.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
